id,id_person,name,surname,zip,city,country,email,birth_date,id_account,account_type,id_transaction,transaction_type,transaction_date,transaction_amount
191,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,423,P2,2020-01-30,20.8835
192,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,424,P2,2020-02-04,5.4725
193,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,425,P2,2020-02-05,33.0
194,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,426,P2,2020-02-17,26.7411
195,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,427,P2,2020-02-18,25.1432
196,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,428,P2,2020-02-21,29.4353
197,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,429,P2,2020-02-24,18.4717
198,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,430,P2,2020-03-02,20.1578
199,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,431,P2,2020-03-06,21.0566
200,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,432,P2,2020-03-09,34.2994
201,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,433,P2,2020-03-11,39.1699
202,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,434,P2,2020-03-19,10.9377
203,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,435,P2,2020-03-25,23.0227
204,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,436,P2,2020-03-27,6.3422
205,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,437,P2,2020-03-30,27.2621
206,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,438,P2,2020-03-31,34.3633
207,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,439,P2,2020-04-07,10.8447
208,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,440,P2,2020-04-09,34.5065
209,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,441,P2,2020-04-15,34.9426
210,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,442,P2,2020-04-20,3.0356
211,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,443,P2,2020-04-30,25.3608
212,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,444,P2,2020-05-06,31.0744
213,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,445,P2,2020-05-13,11.5688
214,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,446,P2,2020-05-28,28.9644
215,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,447,P2,2020-01-30,23.5194
216,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,448,P2,2020-02-04,9.4029
217,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,449,P2,2020-02-05,34.5218
218,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,450,P2,2020-02-17,10.1149
219,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,451,P2,2020-02-18,24.6634
220,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,452,P2,2020-02-21,19.0655
221,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,453,P2,2020-02-24,23.4328
222,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,454,P2,2020-03-02,0.9417
223,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,455,P2,2020-03-06,26.8843
224,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,456,P2,2020-03-09,14.2702
225,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,457,P2,2020-03-11,17.771
226,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,458,P2,2020-03-19,35.6667
227,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,459,P2,2020-03-25,14.8002
228,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,460,P2,2020-03-27,24.0049
229,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,461,P2,2020-03-30,5.39
230,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,462,P2,2020-03-31,29.4256
231,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,463,P2,2020-04-07,10.2241
232,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,464,P2,2020-04-09,2.9434
233,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,465,P2,2020-04-15,5.2298
234,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,466,P2,2020-04-20,14.3414
235,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,467,P2,2020-04-30,36.1351
236,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,468,P2,2020-05-06,37.7362
237,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,469,P2,2020-05-13,39.2201
238,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,470,P2,2020-05-28,17.0081
239,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,471,P2,2020-01-30,23.6691
240,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,472,P2,2020-02-04,2.517
241,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,473,P2,2020-02-05,14.8811
242,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,474,P2,2020-02-17,6.1497
243,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,475,P2,2020-02-18,38.0906
244,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,476,P2,2020-02-21,31.5663
245,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,477,P2,2020-02-24,0.6926
246,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,478,P2,2020-03-02,19.8463
247,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,479,P2,2020-03-06,15.2929
248,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,480,P2,2020-03-09,35.9328
249,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,481,P2,2020-03-11,33.1456
250,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,482,P2,2020-03-19,11.4976
251,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,483,P2,2020-03-25,3.5793
252,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,484,P2,2020-03-27,21.3091
253,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,485,P2,2020-03-30,29.0243
254,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,486,P2,2020-03-31,10.8552
255,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,487,P2,2020-04-07,25.301
256,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,488,P2,2020-04-09,4.6448
257,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,489,P2,2020-04-15,21.0081
258,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,490,P2,2020-01-30,8.7249
259,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,491,P2,2020-02-04,13.9595
260,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,492,P2,2020-02-05,40.212
261,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,493,P2,2020-02-17,39.3301
262,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,494,P2,2020-02-18,28.9773
263,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,495,P2,2020-02-21,30.5898
264,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,496,P2,2020-02-24,10.9515
265,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,497,P2,2020-03-02,30.1278
266,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,498,P2,2020-03-06,14.5494
267,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,499,P2,2020-03-09,37.2549
268,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,500,P2,2020-03-11,27.0008
269,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,501,P2,2020-03-19,6.8074
270,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,502,P2,2020-03-25,9.8066
271,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,503,P2,2020-03-27,7.1610000000000005
272,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,504,P2,2020-03-30,19.0542
273,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,505,P2,2020-03-31,0.504
274,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,506,P2,2020-04-07,1.0785
275,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,507,P2,2020-04-09,21.9846
276,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,508,P2,2020-04-15,26.1408
277,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,509,P2,2020-04-20,19.5016
278,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,510,P2,2020-04-30,10.9377
279,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,511,P2,2020-05-06,23.3107
280,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,512,P2,2020-05-13,10.7929
281,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,513,P2,2020-05-28,4.0348
282,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,514,P2,2020-01-30,22.0752
283,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,515,P2,2020-02-04,4.0049
284,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,516,P2,2020-02-05,30.6529
285,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,517,P2,2020-02-17,17.4927
286,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,518,P2,2020-02-18,7.1464
287,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,519,P2,2020-02-21,20.8172
288,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,520,P2,2020-02-24,17.6739
289,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,521,P2,2020-03-02,25.9676
290,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,522,P2,2020-03-06,25.767
291,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,523,P2,2020-03-09,23.3528
292,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,524,P2,2020-03-11,8.8511
293,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,525,P2,2020-03-19,17.5202
294,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,526,P2,2020-03-25,16.165
295,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,527,P2,2020-03-27,9.3495
296,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,528,P2,2020-03-30,1.2136
297,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,529,P2,2020-03-31,30.7994
298,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,530,P2,2020-04-07,17.3875
299,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,531,P2,2020-04-09,5.165
300,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,532,P2,2020-04-15,6.6885
301,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,533,P2,2020-04-20,33.3406
302,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,534,P2,2020-04-30,27.0761
303,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,535,P2,2020-05-06,22.8511
304,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,536,P2,2020-05-13,26.1764
305,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,537,P2,2020-05-28,11.4223
306,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,538,P2,2020-01-30,12.7759
307,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,539,P2,2020-02-04,37.5
308,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,540,P2,2020-02-05,2.1197
309,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,541,P2,2020-02-17,0.2816
310,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,542,P2,2020-02-18,25.3843
311,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,543,P2,2020-02-21,21.4862
312,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,544,P2,2020-02-24,35.5655
313,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,545,P2,2020-03-02,12.767
314,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,546,P2,2020-03-06,10.6222
315,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,547,P2,2020-03-09,15.7395
316,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,548,P2,2020-03-11,20.8908
317,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,549,P2,2020-03-19,15.8528
318,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,550,P2,2020-03-25,18.7646
319,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,551,P2,2020-03-27,33.0955
320,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,552,P2,2020-03-30,39.4037
321,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,553,P2,2020-03-31,19.8786
322,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,554,P2,2020-04-07,38.3657
323,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,555,P2,2020-04-09,24.6238
324,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,556,P2,2020-04-15,10.7686
325,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,557,P2,2020-04-20,4.6642
326,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,558,P2,2020-04-30,32.5194
327,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,559,P2,2020-05-06,37.4239
328,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,560,P2,2020-05-13,9.4604
329,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,561,P2,2020-05-28,38.4134
330,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,562,P2,2020-01-30,27.3511
331,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,563,P2,2020-02-04,2.5591
332,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,564,P2,2020-02-05,23.3074
333,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,565,P2,2020-02-17,23.9013
334,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,566,P2,2020-02-18,7.9199
335,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,567,P2,2020-02-21,34.9223
336,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,568,P2,2020-02-24,27.6343
337,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,569,P2,2020-03-02,31.983
338,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,570,P2,2020-03-06,38.5906
339,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,571,P2,2020-03-09,24.7379
340,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,572,P2,2020-03-11,25.0251
341,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,573,P2,2020-03-19,34.733000000000004
342,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,574,P2,2020-03-25,3.9523
343,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,575,P2,2020-03-27,35.3188
344,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,576,P2,2020-03-30,0.8762
345,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,577,P2,2020-03-31,8.0607
346,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,578,P2,2020-04-07,27.093000000000004
347,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,579,P2,2020-04-09,36.1853
348,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,580,P2,2020-04-15,38.8495
349,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,581,P2,2020-04-20,22.1294
350,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,582,P2,2020-04-30,37.8989
351,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,583,P2,2020-05-06,38.5437
352,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,584,P2,2020-05-13,4.6408
353,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,585,P2,2020-05-28,3.0858
354,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,586,P2,2020-01-30,1.0566
355,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,587,P2,2020-02-04,13.9296
356,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,588,P2,2020-02-05,5.9037
357,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,589,P2,2020-02-17,1.5777
358,345,,Abloff,10345,Schwechat,Austria,eastegg.abloff@bestdomain.com,4/19/80,229,Business Premium,590,P2,2020-02-18,37.3422
